Dstar_OWNPV_X Dstar_OWNPV_Y Dstar_OWNPV_Z Dstar_ENDVERTEX_X Dstar_ENDVERTEX_Y Dstar_ENDVERTEX_Z D_ENDVERTEX_X D_ENDVERTEX_Y D_ENDVERTEX_Z K_PX K_PY K_PZ Pd_PX Pd_PY Pd_PZ Ps_PX Ps_PY Ps_PZ
0.4873 -0.0563 -46.8959 2.2944089819 -0.0707557202395 -38.1356887641 2.4599 -0.0891 -37.3613 4366.41 -175.71 17815.23 3.68 -305.49 2311.6 357.174941777 -80.0812705916 1695.88615616
0.4582 -0.0212 -70.5243 0.117366325259 -0.89227069455 -61.5053131328 0.1222 -0.8818 -61.6393 81.98 -1047.89 7672.66 -1923.35 -2883.45 37423.06 -116.495266099 -399.086426182 4256.74616079
0.4772 -0.0452 21.4726 -1.45104322734 1.39815464893 -9.09209908207 0.275 -0.568 30.5956 -366.98 -169.51 5424.12 1511.25 -1130.32 20883.28 18.2574462373 -91.3766980686 1829.58858936
0.448 -0.0274 4.8738 0.308731171589 0.0432069944336 9.35231832616 0.3395 0.0397 8.7961 -2641.12 695.82 42808.35 140.01 -305.84 4696.32 -165.219885217 47.7127869497 2871.00412783
0.4124 -0.0303 68.4647 1.11220119847 2.33696730386 96.6585814006 1.1144 2.3381 96.6636 -180.86 1711.59 23253.11 1417.26 1668.82 19337.18 117.830705904 222.196123467 3149.55402936
0.5149 -0.0874 -67.1748 0.618713218711 0.642980516556 -102.790993443 0.2967 0.243 -53.9043 -696.62 -806.07 20845.11 374.55 391.85 29136.78 -7.11697604459 -86.2525074851 3089.44802339
0.5149 -0.0874 -67.1748 0.455909602923 0.433035057968 -77.6300841504 0.2967 0.243 -53.9043 -696.62 -806.07 20845.11 374.55 391.85 29136.78 -93.2868666914 -87.8808212392 5940.31761876
0.5123 -0.0718 -46.9753 0.730643519659 -0.166850143382 -47.4075646964 0.2913 -0.3622 -35.8031 -570.53 249.35 27500.85 -1419.43 -1133.88 24818.55 -115.787860784 -32.942551724 3192.28094974
0.4996 -0.0427 1.63 0.41506754825 -0.172315843739 -1.23011177234 1.223 -0.2799 19.1102 729.49 -349.48 7837.58 1172.42 129.44 40039.18 182.086284367 -30.489391681 3728.5219498
0.4477 -0.0302 -6.7798 0.585323097228 -0.70683298268 -38.6554252467 0.6501 1.5401 53.6984 790.02 788.43 48925.07 -718.09 1673.64 52196.26 -18.0378379375 205.23825585 9137.10745366
0.4235 -0.056 0.049 -0.725641780069 0.272050054718 25.002667359 0.2748 -0.3003 5.086 -1585.96 -33.3 22214.64 -88.46 980.96 11057.03 -115.833504023 96.1856275627 3842.24115075
0.4771 -0.0001 51.5093 0.608839836979 0.194167907561 46.63937651 0.343 -0.784 75.5031 -701.41 -2765.47 58212.8 -742.59 -2472.58 96058.57 -111.936754971 -485.742226304 13153.1379111
0.4446 -0.0565 -22.077 -1.42103387088 1.98133899738 3.22124883643 -1.1647 1.7308 0.0931 -1643.18 2530.13 23571.76 -5452.06 4369.05 62894.14 -363.760885559 376.648662112 4818.65299476
0.402 -0.0528 -22.2404 1.51648862629 -2.21059002053 -10.1734396784 1.4109 -2.0267 -11.4415 73.17 -611.02 4746.85 3558.96 -6170.78 41198.74 273.924239292 -498.846492012 3162.82645634
0.4251 -0.0662 11.1181 -0.0586561680976 -2.19135848182 114.627986081 -0.0258 -2.1562 112.8515 -1648.15 -588.8 52519.86 260.89 -865.95 22451.27 -4.40949177891 -84.6846853346 4561.62186821
0.4559 -0.0608 -14.7719 1.65388387525 -0.338938833359 22.202262498 1.5189 -0.3666 19.4549 1042.35 -567.04 23935.27 1898.07 1192.03 36382.67 276.830936629 87.3469167038 5137.26520245
0.5074 -0.0115 -21.7925 3.6323221009 -1.82064770053 88.2056893379 2.2115 -1.4147 42.7485 241.58 255.5 9430.43 2464.96 -1034.07 77230.49 139.635590751 -72.6283261602 5271.2607088
0.4243 -0.0125 -90.1263 0.778764472758 -0.187361978426 -71.6057304971 0.7186 0.0505 -77.5059 712.95 70.58 6411.21 -485.8 -971.44 15923.04 27.9550331925 -19.4640272784 2627.6392156
0.4243 -0.0125 -90.1263 0.774236597944 -0.170375818889 -72.027033604 0.7186 0.0505 -77.5059 712.95 70.58 6411.21 -485.8 -971.44 15923.04 -16.9963559048 -20.8482475055 2215.94675174
0.4489 -0.0316 -17.426 0.675568813441 -0.694137710532 -11.5389030819 0.759 -0.9579 -9.2674 1218.66 -4389.06 30780.29 687.86 -1405.98 19706.51 86.5973064075 -364.523546791 3287.74038676
0.4551 -0.0058 0.2813 0.658560850017 -0.499351097857 12.2565187518 0.6849 -0.5821 14.0595 1755.65 -2493.28 52449.73 290.74 -3123.99 66879.32 195.152897564 -430.121465151 9842.91404257
0.3799 -0.1962 58.5758 1.95730591747 -0.680988845545 87.9514490442 2.0348 -0.729 89.7584 4065.4 -1712.39 93431.07 1711.45 -1894.37 40627.17 377.378238883 -198.418667932 8366.55329303
0.4478 -0.041 -66.9001 -0.41463103459 -0.196195574813 -96.6602364132 0.6493 -0.7307 -35.8116 567.36 523.67 18607.64 590.79 -1104.27 47547.21 83.337486269 30.9041983114 5311.70639215
0.4195 -0.0828 24.0165 1.40032475086 0.251475184125 40.2530109128 0.7184 0.0816 28.6416 1831.2 151.86 20673.49 -394.26 205.77 3796.87 138.760137363 -4.51199259034 2184.21216245
0.4633 -0.0713 -89.2505 0.701826424246 0.0540384000913 -94.1551947903 0.0135 0.0024 -78.015 -1484.28 -679.73 50366.63 -1796.81 435.54 26573.92 -253.130778776 -8.83457733724 7498.81365999
0.4422 -0.0061 -12.813 0.373198477541 0.338263668418 -3.17806397634 0.117 0.5524 5.3478 -920.01 1819.96 40838.81 -1243.72 -26.36 30736.81 -196.93293923 146.826791976 6826.96213663
0.4179 -0.0221 -3.627 3.1313289108 2.12274260624 53.5105498659 0.7754 0.2564 4.2306 957.49 1223.98 37561.45 2506.06 1515.96 34823.06 187.662883304 141.365709773 4009.12139731
0.4342 -0.0984 60.3959 -0.141409148935 0.0469610529328 74.4841358652 0.0577 0.0117 70.8033 -981.15 -627.56 21708.44 -1403.74 1049.49 22323.96 -173.58041499 76.6715590395 3333.5634377
0.4807 -0.0479 73.4251 -0.0133253168367 -0.410696880263 117.973034199 -0.0392 -0.4102 118.8229 239.32 -313.74 13279.65 -1554.64 325.14 31642.19 -115.280346119 62.6484937859 4454.0379712
0.4589 -0.0508 2.1349 -0.826746462318 -1.21901344999 17.7128980142 -0.9818 -1.429 19.834 -1819.23 -2164.06 17373.74 -3020.74 -4359.49 48605.33 -539.010659834 -758.211671818 7133.37600703
0.4332 -0.0451 -9.0232 0.601909468546 -0.205132891527 -10.0923859727 -0.4024 0.9876 -2.7663 -1230.48 2686.15 11849.92 -2539.15 1820.24 15737.84 -360.318651144 417.842382364 2424.42011649
0.5138 0.0238 -43.8428 0.839665033494 4.6152409795 -192.061651115 0.3049 -0.4439 -23.8484 673.66 -1162.75 34165.21 -980.61 -1741.78 62400.64 -21.8827186181 -157.014048747 5419.37175245
0.4709 0.0085 -28.6586 -0.101694232941 -1.43032747917 -87.8394844251 0.5609 0.7525 -4.7095 -109.81 -306.67 9892.97 501.23 1596.89 39231.63 30.4727452134 84.1261373751 4358.59170431
0.3908 -0.0598 22.3894 0.586365232524 0.450529737681 40.8526697688 0.5601 0.4647 41.2283 -590.39 225.77 8269.42 7.42 1446.83 44466.07 -72.3104543096 95.7049896619 4186.46192692
0.4032 -0.0395 -29.2287 0.441453927326 0.327606272683 -53.1176071576 0.7979 0.1094 -3.6448 978.23 265.06 29068.1 -591.45 -501.48 24631.02 14.2798346251 -95.3406673762 4058.68523938
0.4032 -0.0395 -29.2287 1.12769549043 -0.093286885347 42.1435283941 0.7979 0.1094 -3.6448 978.23 265.06 29068.1 -591.45 -501.48 24631.02 85.8076000205 -45.1252650225 5544.65247028
0.4032 -0.0395 -29.2287 1.1198082883 -0.087380062375 41.1112243092 0.7979 0.1094 -3.6448 978.23 265.06 29068.1 -591.45 -501.48 24631.02 57.8475062761 20.761700846 3751.2965569
0.4817 -0.0538 -32.9983 0.520078604954 -0.0278094482546 -30.9063574437 0.5268 1.0672 -13.149 -667.08 1702.96 25272.78 692.26 3807.74 63987.06 -26.6484794031 346.667639801 6109.30418805
0.4817 -0.0538 -32.9983 0.530382073854 1.77947850376 -1.63074493836 0.5268 1.0672 -13.149 -667.08 1702.96 25272.78 692.26 3807.74 63987.06 -38.9558116304 384.447063104 6048.87000525
0.4187 0.0304 -0.8667 1.27612189505 -3.53814793055 98.226593029 0.5544 -0.8844 18.8833 321.38 -1438.63 19298.48 -73.35 506.82 8543.75 28.6087279017 -116.774833054 2263.54929406
0.4528 -0.0336 -22.2303 0.437737246619 -0.0399871342745 -20.0094605338 0.4489 0.0015 -18.0001 -730.61 80.38 15925.21 953.93 718.3 21406.32 71.3739578326 17.5160407483 2259.08490873
0.4528 -0.0336 -22.2303 0.514116841819 0.231780087986 -7.33003243777 0.4489 0.0015 -18.0001 -730.61 80.38 15925.21 953.93 718.3 21406.32 80.5260876132 60.6879195022 4287.54446491
0.4276 -0.0763 -5.1194 0.0203094510715 1.78388883383 -26.9797278031 0.477 -0.4298 1.2108 71.28 -1990.16 15374.86 641.6 -1495.56 28948.39 83.593799416 -355.756164541 4327.7980392
0.4248 -0.0276 26.5717 -0.61686140634 -0.859481448111 42.2186678735 -0.4782 -0.7044 39.8257 -1348.91 -1884.43 18355.74 -1916.31 -1747.16 38407.05 -158.497959219 -131.714971072 2324.05073357
0.4122 -0.0503 -45.7591 0.252691090576 -0.548424432024 -28.4822331127 0.2043 -0.4055 -32.8475 1105.22 -1729.3 37284.74 -346.5 -495.75 30852.91 22.8234502633 -122.134760667 4092.42428964
0.4212 -0.0668 -20.2001 0.646078024441 0.594045553648 -5.92972366123 0.6526 0.6472 -5.1428 479.71 176.66 5879.56 -296.16 2216.75 32913.66 -12.7018831367 307.094624303 4704.54055555
0.4692 0.0062 -15.2561 -0.227296609814 -0.210269455481 7.80931556876 0.0455 0.1203 -4.7268 -450.08 -1192.74 15519.11 -28.67 613.77 6435.12 -64.3739964626 6.54543183452 2709.06736194
0.3964 -0.0789 12.1095 0.538186230286 0.342244477658 16.1949331554 0.6591 0.6507 19.0159 1390.83 3531.16 39055.75 906.19 2261.85 14145.16 163.8525148 477.502743846 4598.48205554
0.455 -0.0558 38.9517 0.176848786366 0.342933495264 12.7468282939 -0.7191 -1.23 86.2636 -302.44 -736.59 14532.98 -1057.86 -1651.33 97078.7 -60.4617942288 -63.0718022448 6299.95417704
0.455 -0.0558 38.9517 0.496122771121 0.537436080227 -8.2021531761 -0.7195 -1.2508 87.2596 -289.73 -331.69 8776.1 -1057.86 -1651.33 97078.7 -60.4617942288 -63.0718022448 6299.95417704
0.4443 -0.0036 13.8866 1.1301444687 -0.499896386129 -36.1263351282 -0.0073 -0.171 25.4159 -679.22 834.46 14557.84 189.2 -691.14 12095.55 13.0334058266 27.9919366625 2047.04713678
0.3893 -0.0233 55.811 1.07282375633 -0.824946628556 49.2299670654 -0.2781 0.2205 63.4828 -2987.98 1379.86 23715.28 -340.27 1194.05 11396.95 -185.36395764 139.449147326 2104.97794215
0.4128 -0.0677 -13.1729 0.340510892153 0.649437638646 3.34536753271 0.4567 -0.1238 -11.0029 -769.05 1189.12 21237.47 567.88 126.04 3385.87 54.7044957894 149.372273346 2897.37646323
0.4605 -0.0772 -7.7033 1.2155750237 -0.529889492475 -17.8838911437 0.1095 0.1221 -0.0148 -546.86 301.99 4365.82 -2159.04 1290.62 39319.53 -364.204349345 254.661782895 5573.28986584
0.4388 -0.0365 17.8567 0.351723521479 -0.0853932802651 23.0514698458 0.304 -0.0739 23.7798 -1394.53 -572.77 16460.49 -1101.96 1106.22 18735.19 -282.361858452 -19.8273331836 4086.24795373
0.506 -0.087 -32.0138 1.25851443896 -1.77534262756 -4.99949313753 1.4053 -1.9922 -1.5163 945.08 -363.89 13636.45 1891.27 -3759.21 53008.67 226.174931945 -332.122250804 5869.9730046
0.4663 -0.034 0.9459 0.667092141942 0.168531611116 4.90028032379 1.1257 0.3691 11.2813 2675.91 2003.53 39865.72 1164.86 -309.99 13364.77 391.335227775 151.718745588 5223.28400301
0.4541 -0.0832 -24.2441 4.7691169766 -5.02576518722 15.7876442075 4.8547 -5.0993 16.5811 1852.14 -2423.57 16832.68 2110.49 -1025.43 20244.31 290.430229023 -213.65913743 2743.89241871
0.4249 -0.0595 9.3444 -1.47298416866 -0.457692190866 75.4745189405 -0.0342 -0.0274 25.9636 -650.13 -1024.19 26896.5 -1520.5 378.22 47738.23 -197.990482746 -56.1458967387 7385.37322717
0.4277 -0.0549 -54.6656 -1.3084589784 -0.360924054476 -72.938560091 1.7513 0.0517 -41.1993 5663.31 685.52 61463.21 453.06 143.78 1976.4 621.569668034 73.4291020995 6316.80792983
0.4113 -0.0129 7.2833 0.230929437078 0.431551758544 0.502723926144 0.316 -0.2315 13.9623 -510.01 -1919.92 28552.84 847.16 -712.51 24896.96 -10.3191096492 -205.010109694 3813.24909805
0.4113 -0.0129 7.2833 0.220503701593 0.539161806123 -1.68847797507 0.316 -0.2315 13.9623 -510.01 -1919.92 28552.84 847.16 -712.51 24896.96 14.1428830479 -213.009913179 2945.54416851
0.407 -0.0237 66.8923 0.447511465084 -0.140158531288 71.3530051179 0.3668 -0.2213 75.0031 -696.44 384.26 13890.62 -195.04 -1260.47 24400.8 -31.2006091222 -147.571524559 3157.19904459
0.4604 -0.0404 -21.7172 0.465289670267 -0.04076116683 -17.3497683345 -0.1157 -0.1017 -7.6435 -16.74 -369.64 4179.21 -1912.39 166.46 28036.65 -81.705733072 -22.2287611189 3057.4877025
0.4604 -0.0404 -21.7172 -1.10952722025 -0.204316840271 8.92805942545 -0.1157 -0.1017 -7.6435 -16.74 -369.64 4179.21 -1912.39 166.46 28036.65 -118.747247815 1.11668235651 2144.41440355
0.4316 0.0109 20.0425 3.14108926496 1.75263806582 112.396475599 2.5286 1.1194 92.8611 287.43 -263.06 8610.34 1280.77 1885.72 41471.27 125.757691157 94.5789599929 4260.88546989
0.399 -0.0529 33.7819 4.86262254526 0.00478623590645 69.3090519647 4.1745 0.0391 62.9435 454.48 -414.21 11055.09 1282.73 343.78 5083.37 147.304274382 -15.9783983693 1562.66120782
0.399 -0.0529 33.7819 4.17994204969 0.0341358670159 62.9915658813 4.1745 0.0391 62.9435 454.48 -414.21 11055.09 1282.73 343.78 5083.37 277.765475534 15.1298434264 1713.07104013
0.4467 -0.007 22.5935 0.189669496785 -0.176856567827 25.7073343847 0.3191 -0.1175 24.361 -2480.92 -1298.31 18434.07 -1084.38 -340.86 18788.61 -253.239734619 -201.087614189 2619.32488102
0.4921 -0.0208 48.7169 0.616138892935 1.60441151852 -50.2347686653 0.8014 0.9552 83.7402 -391.86 482.25 13121.35 462.03 -748.47 40111.35 41.3420299174 -37.9217605464 3415.99937181
0.4727 -0.0394 -65.3858 0.311705495954 1.98402718409 -43.7211355402 0.3523 1.2092 -51.7173 -718.8 1062.04 15411.14 482.45 3470.93 31485.5 7.43706499708 433.036627208 4445.53268641
0.4744 -0.0428 3.3263 -0.585388736454 0.689603188562 17.335848892 -0.5353 0.6376 16.8285 -6.87 471.52 3650.84 -3096.96 2897.22 28538.42 -201.20366105 226.087488328 2508.48826124
0.4939 -0.0805 -51.6548 1.34217313676 0.520870674375 -27.3881257885 1.1982 0.4482 -30.372 1353.98 -104.49 21207.75 2515.41 2074.16 59316.93 329.660894148 197.303237783 6370.40531266
0.4239 -0.0483 -28.9926 4.51400244787 -2.77784945953 20.6818316214 4.3669 -2.7006 19.4108 506.12 -788.77 10528.72 3765.31 -1444.91 26339.82 295.342284283 -143.362006412 2845.68520111
0.3889 -0.0829 27.4429 1.20079939177 -0.484334175283 13.782084692 0.219 0.0229 37.7694 -1452.49 273.09 33180.47 -11.65 483.41 2525.25 -136.769542666 41.8027576353 2534.75862475
0.4426 -0.0432 82.5744 1.80438539296 -0.193720449804 99.2677462238 1.5352 -0.1942 96.0287 2918.33 -3.83 25356.99 2106.94 45.32 35636.95 497.952000081 21.5144332996 5944.28096193
0.4528 -0.0359 17.0836 -0.686702378446 -6.61078002543 -45.7332826798 0.2507 0.3088 21.039 -148.07 2027.65 11846.41 451.88 211.96 9805.55 4.46445161639 205.128152037 1969.39089883
0.4559 -0.0528 8.5371 1.1981812192 -0.251564359175 20.8008673471 0.912 -0.1327 15.662 1564.46 -1503.83 27837.88 1072.88 416.23 19403.65 256.494927547 -127.964309315 4362.26249515
0.4559 -0.0528 8.5371 -84.0688563363 34.8990325618 -1505.16233845 0.912 -0.1327 15.662 1564.46 -1503.83 27837.88 1072.88 416.23 19403.65 247.387754409 -106.578157521 4369.80548827
0.4826 -0.0283 -59.6485 0.578230141866 -1.07413513228 -61.9928488704 1.0779 0.1792 -46.2174 -62.82 1142.43 6784.56 1009.4 1203.31 22729.58 77.0528946995 158.596510388 2449.46190791
0.4753 -0.0568 35.5814 0.590153643498 -0.415519762762 42.093546006 0.6551 -0.5764 45.2389 1368.18 -3700.77 56376.95 297.76 -388.71 22129.43 142.93666308 -416.078693006 7706.50248388
0.423 -0.1035 -22.8471 0.643907646003 0.7533599167 -35.7470293316 0.1544 -0.6763 -14.7542 -605.53 -2322.14 24851.52 -78.74 332.94 4474.91 -27.0333814823 -187.086190143 2553.33242179
0.4765 -0.0317 28.1664 1.77050132691 0.754790532351 43.3190668033 2.1359 0.9964 47.8861 2322.98 554.25 21344.51 1832.19 2170.55 30426.06 377.45780496 232.821650949 4916.4181259
0.3875 -0.0028 -66.7673 0.463117276424 -0.211031946303 -67.5374520115 0.7506 0.2527 -61.9517 1969.63 1552.41 23392.0 553.1 2505.84 25494.52 149.51328972 217.119364473 2863.56122803
0.4696 -0.0501 -51.6097 1.1418945443 -1.08148939136 -35.8180089294 1.1992 -1.1664 -34.6291 1542.25 -2194.57 22208.86 1144.22 -1881.06 35845.82 246.968736287 -418.571141331 5667.22947514
0.4352 -0.0423 27.7686 -0.598338648924 0.523939913094 42.3988360716 -0.6717 0.556 43.5331 -643.11 896.23 14022.74 -3876.79 890.44 55959.06 -380.543333119 129.216018031 5244.03313685
0.4522 -0.0101 -27.9498 1.22024128067 0.366590212339 -20.2524354948 3.3129 1.6696 1.1545 7251.7 4047.71 73498.72 434.12 728.13 5087.05 770.929077938 483.000666379 7739.83837347
0.4465 -0.0102 32.3431 0.740300444904 0.479295353174 24.262975157 0.5728 -0.2547 38.0587 -907.5 -405.71 9316.88 591.76 -982.79 16689.91 -110.999995703 -124.035002545 2313.43974538
0.5197 -0.069 87.2845 4.35892439119 -0.141217117021 158.839834909 0.9177 0.178 94.7006 1112.38 545.63 28391.48 1043.39 -745.19 11793.13 60.417801852 -24.7849353414 2248.33180705
0.5197 -0.069 87.2845 3.78884770771 -0.0882044638929 148.215142788 0.9177 0.178 94.7006 1112.38 545.63 28391.48 1043.39 -745.19 11793.13 54.0204907803 -24.4758334888 1878.02380223
0.4367 -0.0666 17.4233 -1.39300798251 1.90745962784 52.1127274079 -1.2045 1.7877 48.9435 -609.3 1389.12 19857.43 -1732.2 112.4 19549.74 -125.619158702 95.956668288 2762.32071461
0.4418 -0.0622 -0.0515 0.828673567082 -3.10430610047 127.118959167 0.9239 -0.8067 41.9001 149.47 -865.34 56382.36 -220.39 -1006.04 12995.7 -10.1111002934 -134.682624785 4392.25392084
0.5143 -0.0118 -30.8593 -0.204202295511 0.0246665812563 -22.5673381716 -0.4287 -0.06 -19.3682 -2089.09 96.01 23731.19 -1243.41 -1379.01 24229.91 -289.541524281 -147.187742514 4082.28889353
0.4638 -0.0198 24.2119 -4.86038420218 1.68845338908 168.370373062 -0.4398 0.8057 56.7781 -648.44 297.53 35469.13 -1209.0 73.88 11375.98 -104.639756287 17.2645710295 2605.42240575
0.4261 -0.0104 -15.1118 -0.120696175645 0.178475727014 -16.7518023697 0.3266 0.5119 -8.4968 -306.9 361.77 10384.92 1474.14 508.17 11158.81 59.5278352082 21.8898002961 2290.96221249
0.4261 -0.0104 -15.1118 0.510469470916 0.64250651768 -5.20195480844 0.3266 0.5119 -8.4968 -306.9 361.77 10384.92 1474.14 508.17 11158.81 59.0066113579 50.6112276135 1799.54166716
0.4745 -0.0912 45.5024 1.04310254011 1.35410723713 66.175507294 0.9679 1.0895 63.2321 679.35 455.26 11116.0 517.74 3694.59 34971.76 71.813357314 222.809470687 2572.61106254
0.4489 -0.02 -25.5427 -0.62369749942 0.459382940698 8.19176591997 -0.6115 0.4556 7.8646 -1726.29 1196.73 35314.3 -637.59 76.8 39418.47 -128.151889106 55.3435408713 4817.79815042
0.4489 -0.02 -25.5427 0.0399161525036 0.103634669993 -12.7307459122 -0.6115 0.4556 7.8646 -1726.29 1196.73 35314.3 -637.59 76.8 39418.47 -82.67289982 40.8452828973 4633.43250485
0.459 -0.0482 -42.2357 0.47914039787 -0.240477461613 -30.3648466601 0.4433 -0.2184 -32.0945 -407.02 -430.7 23310.26 1207.4 -129.95 15929.66 127.195451628 -41.7496537469 2466.40951285
0.4723 0.0162 -34.0777 -0.14715281433 -2.04187490558 -12.9889581352 0.2399 -0.798 -26.2361 -976.48 -4765.96 45634.39 -589.09 -214.56 7389.48 -147.600395979 -505.64816802 5248.08125469
0.4705 -0.0888 96.0269 -0.709224613518 1.96884621296 62.4906910914 0.7152 -0.271 100.1585 1648.04 -1300.03 21842.26 -396.95 -667.57 11231.4 134.430771204 -181.868698174 3259.58365451
0.4341 -0.0684 13.3891 0.597289358822 -0.466176367691 9.10973107789 -0.7896 0.2484 51.1022 -1880.97 147.28 53420.29 -520.42 1090.62 19321.18 -216.035513119 93.2416498105 6908.98439656
0.4647 -0.073 -19.465 0.834771958453 0.142497974377 5.70276453928 0.4643 -0.0556 -11.2566 155.0 -360.9 10143.17 1326.0 1151.42 57638.25 96.4133568528 20.8560128497 3653.6486273
0.3718 -0.0299 70.4027 0.848108425778 0.754845712211 112.129775775 0.791 0.2547 87.3401 348.01 2004.37 71554.07 -158.44 -339.04 10953.41 45.7758042907 72.1148588649 4781.34709836
0.4548 -0.0502 7.3024 1.20655600578 -0.0802943487902 -13.9183415587 0.1903 0.1562 12.9858 -135.0 640.07 16901.45 -637.11 -459.3 3698.78 -54.1481456923 -10.0547505401 2020.25946364
0.4423 -0.0698 37.3545 1.08005442825 0.0910424791437 70.6649789618 2.3198 1.5612 119.0834 204.38 268.31 4005.91 1096.79 1261.14 46488.55 52.9594734879 34.5772173629 2386.78213807
0.4444 0.0031 -50.7953 0.715324635856 0.528333508541 -63.4589776135 0.479 -0.5754 -28.8661 -421.43 -308.3 35580.5 4.25 -1592.27 23719.95 6.10513407804 -180.120624893 3623.7411133
0.4846 -0.0183 12.0803 -0.95545129516 0.227368680763 44.3749717384 0.3065 -0.0498 16.3322 -1796.67 82.67 23686.78 397.93 221.63 7394.32 -163.196153194 47.6387840191 2771.00975282
0.4608 -0.0485 -34.583 0.648395026574 0.371666164444 -40.6294520016 0.1865 -0.5935 -26.537 -1067.54 -2677.27 26999.52 -966.63 -1580.26 35118.67 -50.971413585 -201.97901826 3118.73080813
0.5138 -0.0108 11.4436 0.297090890746 0.498403660823 19.4384877572 0.2681 0.5756 20.6461 -1322.57 2468.17 29993.15 -472.18 2340.71 45195.47 -59.5702989379 174.999203737 3310.02191693
0.4554 -0.0293 13.0268 0.112457876739 -0.305862480248 5.75360346287 0.9407 0.2673 22.1748 337.54 1104.59 21047.27 2434.3 814.36 34176.72 190.197254048 228.233174181 4682.59462935
0.5079 0.0 24.4995 0.483960297145 -0.115379271788 26.2098766258 0.315 -0.3267 29.1521 -736.28 -74.51 13412.62 -1110.79 -2091.39 18461.12 -130.490665237 -246.305888062 3669.4385396
0.435 -0.0114 42.647 0.281994702103 -0.374071811815 51.8123718882 0.2985 -0.236 48.8087 -898.81 -1177.92 21066.86 728.76 -251.84 10003.89 -30.0621429661 -84.1865456584 2124.89047388
0.4905 -0.0906 -30.1519 7.30605479511 -0.0197200863156 -112.756013253 -0.2259 -0.2321 -20.4339 -2296.39 364.46 19680.38 -2178.89 -493.33 35166.93 -193.962194108 -8.45288817359 2605.74738546
0.5561 -0.0388 6.5931 0.310200126696 -0.428492147345 -14.2034374957 0.6477 0.24 10.1307 -395.61 51.13 4462.49 866.61 871.58 28966.81 90.8433750012 16.879055725 3100.4935213
0.5561 -0.0388 6.5931 0.306825284736 -0.428106971692 -14.1085975829 0.6477 0.24 10.1307 -395.61 51.13 4462.49 866.61 871.58 28966.81 -27.1311219441 30.0689496357 2367.99369004
